,name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
504,O'Hare Chicago,2022-08-22T00:00:00,66.3,66.3,63.1,89.4,0.0,0.0,,0.0,0.0,10.1,6.7,345.0,1016.3,23.1,9.9,0.0,,0.0,3.0,Partially cloudy,partly-cloudy-night,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
505,O'Hare Chicago,2022-08-22T01:00:00,66.9,66.9,63.1,87.51,0.0,0.0,,0.0,0.0,11.6,6.7,320.0,1016.3,0.0,9.9,0.0,,0.0,10.0,Clear,clear-night,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
506,O'Hare Chicago,2022-08-22T02:00:00,66.0,66.0,63.0,89.94,0.0,0.0,,0.0,0.0,11.9,5.2,303.0,1016.4,0.0,9.9,0.0,,0.0,5.0,Clear,clear-night,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
507,O'Hare Chicago,2022-08-22T03:00:00,65.2,65.2,62.2,89.92,0.0,0.0,,0.0,0.0,6.9,4.6,300.0,1016.4,0.0,9.8,0.0,,0.0,5.0,Clear,clear-night,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
508,O'Hare Chicago,2022-08-22T04:00:00,65.0,65.0,62.0,90.12,0.0,0.0,,0.0,0.0,4.9,4.5,285.0,1016.6,0.0,9.8,0.0,,0.0,5.0,Clear,clear-night,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
509,O'Hare Chicago,2022-08-22T05:00:00,64.2,64.2,61.1,89.5,0.0,0.0,,0.0,0.0,5.8,4.7,303.0,1016.5,1.4,9.8,0.0,,0.0,5.0,Clear,clear-night,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
510,O'Hare Chicago,2022-08-22T06:00:00,64.1,64.1,60.2,87.1,0.0,0.0,,0.0,0.0,9.4,3.5,321.0,1016.6,24.5,9.8,5.0,0.0,0.0,10.0,Partially cloudy,partly-cloudy-night,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
511,O'Hare Chicago,2022-08-22T07:00:00,65.1,65.1,61.1,86.92,0.0,0.0,,0.0,0.0,11.4,5.8,347.0,1016.9,24.5,9.8,107.0,0.4,1.0,10.0,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
512,O'Hare Chicago,2022-08-22T08:00:00,69.3,69.3,62.2,78.13,0.0,0.0,,0.0,0.0,15.7,6.7,357.0,1017.3,24.5,9.9,294.0,1.1,3.0,3.0,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
513,O'Hare Chicago,2022-08-22T09:00:00,73.3,73.3,62.9,70.12,0.0,0.0,,0.0,0.0,12.5,6.9,9.0,1017.3,24.5,9.9,482.0,1.7,5.0,3.0,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
514,O'Hare Chicago,2022-08-22T10:00:00,76.0,76.0,62.1,62.24,0.0,0.0,,0.0,0.0,8.9,6.9,9.0,1017.3,24.5,9.9,608.0,2.2,6.0,10.0,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
515,O'Hare Chicago,2022-08-22T11:00:00,78.3,78.3,61.1,55.5,0.0,0.0,,0.0,0.0,8.5,6.0,5.0,1017.4,50.0,9.9,874.0,3.1,9.0,3.0,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
516,O'Hare Chicago,2022-08-22T12:00:00,80.8,81.5,60.1,49.47,0.0,0.0,,0.0,0.0,6.5,5.6,22.0,1017.2,86.6,9.9,343.0,1.2,3.0,3.0,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
517,O'Hare Chicago,2022-08-22T13:00:00,80.9,81.1,57.9,45.55,0.0,0.0,,0.0,0.0,5.6,5.2,337.0,1016.8,88.6,9.9,204.0,0.7,2.0,10.0,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
518,O'Hare Chicago,2022-08-22T14:00:00,81.9,81.7,56.7,42.18,0.0,0.0,,0.0,0.0,7.4,5.9,357.0,1016.3,86.6,9.9,251.0,0.9,3.0,10.0,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
519,O'Hare Chicago,2022-08-22T15:00:00,83.5,82.7,55.9,38.83,0.0,0.0,,0.0,0.0,8.5,3.9,90.0,1016.0,88.6,9.9,833.0,3.0,8.0,10.0,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
520,O'Hare Chicago,2022-08-22T16:00:00,83.4,82.4,54.9,37.66,0.0,0.0,,0.0,0.0,10.1,5.9,74.0,1015.7,83.7,9.9,635.0,2.3,6.0,10.0,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
521,O'Hare Chicago,2022-08-22T17:00:00,80.0,80.0,61.0,52.45,0.0,0.0,,0.0,0.0,8.9,11.1,63.0,1015.7,47.0,9.9,429.0,1.5,4.0,10.0,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
522,O'Hare Chicago,2022-08-22T18:00:00,78.1,78.1,61.9,57.53,0.0,0.0,,0.0,0.0,6.7,9.3,58.0,1015.8,46.1,9.9,239.0,0.9,2.0,10.0,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
523,O'Hare Chicago,2022-08-22T19:00:00,75.0,75.0,58.1,55.7,0.0,0.0,,0.0,0.0,9.2,10.8,42.0,1016.0,25.7,9.9,44.0,0.2,0.0,3.0,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
524,O'Hare Chicago,2022-08-22T20:00:00,73.2,73.2,60.0,63.42,0.0,0.0,,0.0,0.0,9.2,7.5,59.0,1016.2,25.7,9.9,14.0,0.1,0.0,10.0,Partially cloudy,partly-cloudy-night,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
525,O'Hare Chicago,2022-08-22T21:00:00,71.2,71.2,58.2,63.61,0.0,0.0,,0.0,0.0,2.2,4.5,104.0,1016.6,24.5,9.9,0.0,,0.0,10.0,Partially cloudy,partly-cloudy-night,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
526,O'Hare Chicago,2022-08-22T22:00:00,71.0,71.0,59.1,66.22,0.0,0.0,,0.0,0.0,1.6,0.2,4.0,1016.3,23.1,9.9,0.0,,0.0,10.0,Partially cloudy,partly-cloudy-night,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
527,O'Hare Chicago,2022-08-22T23:00:00,69.1,69.1,59.1,70.49,0.0,0.0,,0.0,0.0,2.0,0.0,0.0,1016.3,23.1,9.9,0.0,,0.0,10.0,Partially cloudy,partly-cloudy-night,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
528,O'Hare Chicago,2022-08-23T00:00:00,66.2,66.2,59.1,77.79,0.0,0.0,,0.0,0.0,4.9,3.1,244.0,1016.2,23.1,9.9,0.0,,0.0,10.0,Partially cloudy,partly-cloudy-night,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
529,O'Hare Chicago,2022-08-23T01:00:00,66.0,66.0,59.2,78.61,0.0,0.0,,0.0,0.0,6.3,2.9,248.0,1016.0,25.7,9.9,0.0,,0.0,10.0,Partially cloudy,partly-cloudy-night,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
530,O'Hare Chicago,2022-08-23T02:00:00,65.9,65.9,59.0,78.34,0.0,0.0,,0.0,0.0,2.2,4.3,254.0,1015.9,46.1,9.9,0.0,,0.0,10.0,Partially cloudy,partly-cloudy-night,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
531,O'Hare Chicago,2022-08-23T03:00:00,65.1,65.1,58.9,80.42,0.0,0.0,,0.0,0.0,2.9,4.3,255.0,1015.6,45.0,9.9,0.0,,0.0,10.0,Partially cloudy,partly-cloudy-night,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
532,O'Hare Chicago,2022-08-23T04:00:00,64.3,64.3,58.8,82.4,0.0,0.0,,0.0,0.0,6.5,6.3,265.0,1015.5,78.6,9.9,0.0,,0.0,10.0,Partially cloudy,partly-cloudy-night,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
533,O'Hare Chicago,2022-08-23T05:00:00,65.1,65.1,59.9,83.22,0.0,0.0,,0.0,0.0,6.5,6.0,276.0,1015.5,81.6,9.9,0.0,,0.0,10.0,Partially cloudy,partly-cloudy-night,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
534,O'Hare Chicago,2022-08-23T06:00:00,64.3,64.3,58.8,82.34,0.0,0.0,,0.0,0.0,7.6,5.2,264.0,1015.5,81.6,9.9,5.0,0.0,0.0,10.0,Partially cloudy,partly-cloudy-night,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
535,O'Hare Chicago,2022-08-23T07:00:00,65.2,65.2,59.0,80.29,0.0,0.0,,0.0,0.0,10.7,5.5,262.0,1015.6,47.0,9.9,95.0,0.3,1.0,3.0,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
536,O'Hare Chicago,2022-08-23T08:00:00,68.2,68.2,59.1,72.68,0.0,0.0,,0.0,0.0,12.3,6.8,271.0,1016.1,46.1,9.9,281.0,1.0,3.0,10.0,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
537,O'Hare Chicago,2022-08-23T09:00:00,73.3,73.3,60.2,63.52,0.0,0.0,,0.0,0.0,10.3,5.0,281.0,1016.1,46.1,9.9,462.0,1.7,5.0,5.0,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
538,O'Hare Chicago,2022-08-23T10:00:00,77.2,77.2,59.1,53.53,0.0,0.0,,0.0,0.0,9.6,6.1,328.0,1016.1,24.5,9.9,622.0,2.2,6.0,3.0,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
539,O'Hare Chicago,2022-08-23T11:00:00,79.4,79.4,57.9,47.89,0.0,0.0,,0.0,0.0,6.7,6.9,304.0,1016.1,24.5,9.9,780.0,2.8,8.0,3.0,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
540,O'Hare Chicago,2022-08-23T12:00:00,81.1,80.7,54.4,39.85,0.0,0.0,,0.0,0.0,3.6,4.8,338.0,1015.9,46.1,9.9,555.0,2.0,6.0,10.0,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
541,O'Hare Chicago,2022-08-23T13:00:00,83.1,82.6,56.8,40.64,0.0,0.0,,0.0,0.0,3.6,3.5,290.0,1015.6,79.8,9.9,288.0,1.0,3.0,10.0,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
542,O'Hare Chicago,2022-08-23T14:00:00,83.7,82.8,55.5,38.04,0.0,0.0,,0.0,0.0,3.6,5.1,9.0,1015.3,86.6,9.9,216.0,0.8,2.0,10.0,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
543,O'Hare Chicago,2022-08-23T15:00:00,84.0,82.6,53.6,35.28,0.0,0.0,,0.0,0.0,7.2,0.6,358.0,1015.0,83.7,9.9,796.0,2.9,8.0,10.0,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
544,O'Hare Chicago,2022-08-23T16:00:00,82.3,81.7,55.5,39.81,0.0,0.0,,0.0,0.0,2.2,3.9,92.0,1014.7,85.5,9.9,429.0,1.5,4.0,10.0,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
545,O'Hare Chicago,2022-08-23T17:00:00,82.4,81.9,56.2,40.86,0.0,0.0,,0.0,0.0,3.4,4.9,34.0,1014.6,79.8,9.9,376.0,1.4,4.0,10.0,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
546,O'Hare Chicago,2022-08-23T18:00:00,81.1,81.0,56.2,42.44,0.0,0.0,,0.0,0.0,7.2,6.9,97.0,1014.6,79.8,9.9,58.0,0.2,1.0,10.0,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
547,O'Hare Chicago,2022-08-23T19:00:00,80.0,80.0,54.4,41.21,0.0,0.0,,0.0,0.0,9.2,8.7,83.0,1014.6,79.8,9.9,18.0,0.1,0.0,10.0,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
548,O'Hare Chicago,2022-08-23T20:00:00,77.0,77.0,55.3,47.2,0.0,0.0,,0.0,0.0,5.6,5.4,97.0,1014.8,87.5,9.9,11.0,0.0,0.0,10.0,Partially cloudy,partly-cloudy-night,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
549,O'Hare Chicago,2022-08-23T21:00:00,75.8,75.8,55.5,49.4,0.0,0.0,,0.0,0.0,2.5,4.3,125.0,1015.3,24.5,9.9,0.0,,0.0,10.0,Partially cloudy,partly-cloudy-night,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
550,O'Hare Chicago,2022-08-23T22:00:00,74.7,74.7,56.3,52.68,0.0,0.0,,0.0,0.0,5.4,3.1,215.0,1015.7,24.5,9.9,0.0,,0.0,10.0,Partially cloudy,partly-cloudy-night,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
551,O'Hare Chicago,2022-08-23T23:00:00,73.0,73.0,56.3,55.87,0.0,0.0,,0.0,0.0,5.6,0.0,0.0,1015.8,24.5,9.9,0.0,,0.0,10.0,Partially cloudy,partly-cloudy-night,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
552,O'Hare Chicago,2022-08-24T00:00:00,70.3,70.3,57.1,63.05,0.0,0.0,,0.0,0.0,6.3,3.2,278.0,1015.9,0.0,9.9,0.0,,0.0,10.0,Clear,clear-night,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
553,O'Hare Chicago,2022-08-24T01:00:00,70.0,70.0,57.2,63.89,0.0,0.0,,0.0,0.0,4.3,2.9,267.0,1016.3,0.0,9.9,0.0,,0.0,10.0,Clear,clear-night,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
554,O'Hare Chicago,2022-08-24T02:00:00,69.9,69.9,57.3,64.27,0.0,0.0,,0.0,0.0,4.0,2.9,295.0,1016.6,0.0,9.9,0.0,,0.0,10.0,Clear,clear-night,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
555,O'Hare Chicago,2022-08-24T03:00:00,69.0,69.0,59.1,70.68,0.0,0.0,,0.0,0.0,6.3,3.1,282.0,1016.6,0.0,9.9,0.0,,0.0,10.0,Clear,clear-night,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
556,O'Hare Chicago,2022-08-24T04:00:00,67.9,67.9,59.1,73.42,0.0,0.0,,0.0,0.0,6.3,2.9,276.0,1016.8,0.0,9.9,0.0,,0.0,10.0,Clear,clear-night,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
557,O'Hare Chicago,2022-08-24T05:00:00,66.8,66.8,59.1,76.31,0.0,0.0,,0.0,0.0,9.4,4.1,276.0,1017.0,0.0,9.9,0.0,,0.0,10.0,Clear,clear-night,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
558,O'Hare Chicago,2022-08-24T06:00:00,68.8,68.8,57.2,66.56,0.0,0.0,,0.0,0.0,6.0,3.1,275.0,1016.9,1.4,9.9,1.0,0.0,0.0,10.0,Clear,clear-night,"72534014819,KORD,72530094846,KMDW,F7086,74466504838,KPWK"
559,O'Hare Chicago,2022-08-24T07:00:00,66.9,66.9,59.1,75.97,0.0,0.0,,0.0,0.0,1.6,0.0,0.0,1017.4,24.5,9.9,91.0,0.3,1.0,10.0,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
560,O'Hare Chicago,2022-08-24T08:00:00,71.3,71.3,59.2,65.68,0.0,0.0,,0.0,0.0,3.8,0.0,0.0,1017.8,23.1,9.9,272.0,1.0,3.0,10.0,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
561,O'Hare Chicago,2022-08-24T09:00:00,76.1,76.1,58.1,53.8,0.0,0.0,,0.0,0.0,3.6,4.4,313.0,1018.1,0.0,9.9,454.0,1.6,5.0,10.0,Clear,clear-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
562,O'Hare Chicago,2022-08-24T10:00:00,79.2,79.2,57.2,46.91,0.0,0.0,,0.0,0.0,3.1,3.3,255.0,1018.1,0.0,9.9,606.0,2.2,6.0,10.0,Clear,clear-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
563,O'Hare Chicago,2022-08-24T11:00:00,81.2,81.2,57.0,43.6,0.0,0.0,,0.0,0.0,4.3,4.5,344.0,1018.3,24.5,9.9,742.0,2.7,7.0,10.0,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
564,O'Hare Chicago,2022-08-24T12:00:00,83.0,82.3,56.1,39.87,0.0,0.0,,0.0,0.0,4.3,6.5,285.0,1017.9,25.7,9.9,928.0,3.3,9.0,10.0,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
565,O'Hare Chicago,2022-08-24T13:00:00,83.3,82.5,56.1,39.58,0.0,0.0,,0.0,0.0,3.4,4.7,300.0,1017.7,48.3,9.9,919.0,3.3,9.0,10.0,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
566,O'Hare Chicago,2022-08-24T14:00:00,82.5,81.9,56.1,40.51,0.0,0.0,,0.0,0.0,4.3,2.9,0.0,1017.5,86.6,9.9,353.0,1.3,4.0,10.0,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
567,O'Hare Chicago,2022-08-24T15:00:00,84.6,83.8,57.2,39.37,0.0,0.0,,0.0,0.0,7.4,9.7,235.0,1016.9,88.6,9.9,220.0,0.8,2.0,10.0,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
568,O'Hare Chicago,2022-08-24T16:00:00,83.0,82.6,57.3,41.68,0.0,0.0,,0.0,0.0,6.7,6.1,232.0,1016.6,89.5,9.9,174.0,0.6,2.0,10.0,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
569,O'Hare Chicago,2022-08-24T17:00:00,83.1,82.6,57.3,41.45,0.0,0.0,,0.0,0.0,7.4,9.9,204.0,1016.4,89.5,9.9,315.0,1.1,3.0,10.0,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
570,O'Hare Chicago,2022-08-24T18:00:00,83.1,82.6,57.3,41.54,0.0,0.0,,0.0,0.0,6.9,9.2,230.0,1016.2,86.6,9.9,232.0,0.8,2.0,10.0,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
571,O'Hare Chicago,2022-08-24T19:00:00,81.1,81.2,57.2,44.15,0.0,0.0,,0.0,0.0,10.1,9.4,235.0,1016.0,87.5,9.9,40.0,0.1,0.0,10.0,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
572,O'Hare Chicago,2022-08-24T20:00:00,78.4,78.4,57.1,48.1,0.0,0.0,,0.0,0.0,8.9,5.4,216.0,1016.0,45.0,9.9,17.0,0.1,0.0,10.0,Partially cloudy,partly-cloudy-night,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
573,O'Hare Chicago,2022-08-24T21:00:00,76.8,76.8,57.4,51.15,0.0,0.0,,0.0,0.0,7.4,3.4,192.0,1016.2,43.5,9.9,0.0,,0.0,10.0,Partially cloudy,partly-cloudy-night,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
574,O'Hare Chicago,2022-08-24T22:00:00,74.9,74.9,59.2,58.12,0.0,0.0,,0.0,0.0,6.9,5.4,233.0,1016.6,23.1,9.9,0.0,,0.0,10.0,Partially cloudy,partly-cloudy-night,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
575,O'Hare Chicago,2022-08-24T23:00:00,73.0,73.0,59.2,61.89,0.0,0.0,,0.0,0.0,5.4,4.3,206.0,1016.9,23.1,9.9,0.0,,0.0,10.0,Partially cloudy,partly-cloudy-night,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
576,O'Hare Chicago,2022-08-25T00:00:00,72.9,72.9,59.2,62.12,0.0,0.0,,0.0,0.0,7.2,4.3,216.0,1016.7,43.5,9.9,0.0,,0.0,10.0,Partially cloudy,partly-cloudy-night,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
577,O'Hare Chicago,2022-08-25T01:00:00,71.7,71.7,59.1,64.56,0.0,0.0,,0.0,0.0,11.6,5.6,197.0,1016.5,81.6,9.9,0.0,,0.0,10.0,Partially cloudy,partly-cloudy-night,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
578,O'Hare Chicago,2022-08-25T02:00:00,70.9,70.9,60.2,68.93,0.0,0.0,,0.0,0.0,9.4,6.7,187.0,1015.9,81.9,9.9,0.0,,0.0,10.0,Partially cloudy,partly-cloudy-night,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
579,O'Hare Chicago,2022-08-25T03:00:00,69.9,69.9,60.0,70.83,0.0,0.0,,0.0,0.0,11.2,6.7,187.0,1015.5,81.9,9.9,0.0,,0.0,10.0,Partially cloudy,partly-cloudy-night,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
580,O'Hare Chicago,2022-08-25T04:00:00,70.2,70.2,59.1,68.03,0.0,0.0,,0.0,0.0,14.1,5.7,199.0,1015.6,91.8,9.9,0.0,,0.0,10.0,Overcast,cloudy,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
581,O'Hare Chicago,2022-08-25T05:00:00,70.1,70.1,60.2,70.91,0.0,0.0,,0.0,0.0,15.0,5.6,206.0,1015.4,99.1,9.9,0.0,,0.0,10.0,Overcast,cloudy,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
582,O'Hare Chicago,2022-08-25T06:00:00,68.1,68.1,61.9,80.59,0.034,100.0,rain,0.0,0.0,15.2,6.7,263.0,1015.9,100.0,5.1,0.0,,0.0,10.0,"Rain, Overcast",rain,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
583,O'Hare Chicago,2022-08-25T07:00:00,66.2,66.2,63.0,89.49,0.127,100.0,rain,0.0,0.0,16.8,9.8,201.0,1015.4,100.0,8.3,23.0,0.1,0.0,10.0,"Rain, Overcast",rain,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
584,O'Hare Chicago,2022-08-25T08:00:00,67.0,67.0,63.0,86.98,0.001,100.0,rain,0.0,0.0,24.4,9.8,217.0,1015.6,100.0,9.9,67.0,0.2,1.0,10.0,"Rain, Overcast",rain,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
585,O'Hare Chicago,2022-08-25T09:00:00,66.7,66.7,64.2,91.76,0.044,100.0,rain,0.0,0.0,20.6,9.2,184.0,1015.8,100.0,6.5,19.0,0.1,0.0,10.0,"Rain, Overcast",rain,"AP878,KORD,72530094846,74466504838,KPWK"
586,O'Hare Chicago,2022-08-25T10:00:00,68.2,68.2,65.8,92.05,0.006,100.0,rain,0.0,0.0,19.9,6.4,200.0,1015.6,100.0,9.9,264.0,1.0,3.0,10.0,"Rain, Overcast",rain,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
587,O'Hare Chicago,2022-08-25T11:00:00,72.1,72.1,66.7,83.18,0.0,0.0,,0.0,0.0,23.0,12.3,209.0,1015.0,89.5,9.9,283.0,1.0,3.0,10.0,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
588,O'Hare Chicago,2022-08-25T12:00:00,74.1,74.1,66.8,77.89,0.0,0.0,,0.0,0.0,11.9,9.1,240.0,1014.8,100.0,9.9,197.0,0.7,2.0,10.0,Overcast,cloudy,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
589,O'Hare Chicago,2022-08-25T13:00:00,74.2,74.2,66.8,77.71,0.0,0.0,,0.0,0.0,10.3,7.4,222.0,1014.7,100.0,9.9,141.0,0.5,1.0,10.0,Overcast,cloudy,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
590,O'Hare Chicago,2022-08-25T14:00:00,74.4,74.4,66.9,77.5,0.0,0.0,,0.0,0.0,8.7,6.2,222.0,1014.4,100.0,9.9,188.0,0.7,2.0,10.0,Overcast,cloudy,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
591,O'Hare Chicago,2022-08-25T15:00:00,75.4,75.4,68.0,77.7,0.0,0.0,,0.0,0.0,10.7,7.9,214.0,1013.9,89.8,9.9,207.0,0.7,2.0,30.0,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
592,O'Hare Chicago,2022-08-25T16:00:00,78.3,78.3,69.0,73.18,0.0,0.0,,0.0,0.0,12.5,5.1,247.0,1013.7,88.6,9.9,564.0,2.0,6.0,60.0,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
593,O'Hare Chicago,2022-08-25T17:00:00,80.1,82.4,66.9,64.06,0.0,0.0,,0.0,0.0,10.3,9.1,233.0,1013.1,85.5,9.9,134.0,0.5,1.0,60.0,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
594,O'Hare Chicago,2022-08-25T18:00:00,79.3,79.3,66.8,65.7,0.0,0.0,,0.0,0.0,11.0,9.0,268.0,1013.2,81.6,9.9,276.0,1.0,3.0,60.0,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
595,O'Hare Chicago,2022-08-25T19:00:00,79.1,79.1,67.0,66.45,0.0,0.0,,0.0,0.0,10.7,9.6,268.0,1013.2,89.5,9.9,16.0,0.1,0.0,60.0,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
596,O'Hare Chicago,2022-08-25T20:00:00,74.3,74.3,67.0,77.93,0.031,100.0,rain,0.0,0.0,16.1,11.6,4.0,1013.9,85.5,5.6,9.0,0.0,0.0,60.0,"Rain, Partially cloudy",rain,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
597,O'Hare Chicago,2022-08-25T21:00:00,73.2,73.2,66.9,80.66,0.0,0.0,,0.0,0.0,8.9,3.8,63.0,1014.7,89.5,9.9,0.0,,0.0,30.0,Partially cloudy,partly-cloudy-night,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
